toponimo	provincia	lon	lat
langewahl	gemeinde (BB)	14.104684	52.32712
reichenwalde	gemeinde (BB)	13.998033	52.264685
wendisch rietz	gemeinde (BB)	14.005932	52.216425
grunow-dammendorf	gemeinde (BB)	14.394097	52.157661
mixdorf	gemeinde (BB)	14.406866	52.195416
müllrose	stadt (BB)	14.414235	52.245406
ragow-merz	gemeinde (BB)	14.300804	52.195296
schlaubetal	gemeinde (BB)	14.533249	52.142495
siehdichum	gemeinde (BB)	14.531316	52.189266
gosen-neu zittau	gemeinde (BB)	13.741699	52.388631
rauen	gemeinde (BB)	14.025285	52.328301
spreenhagen	gemeinde (BB)	13.875127	52.341228
fehrbellin	gemeinde (BB)	12.764153	52.813492
heiligengrabe	gemeinde (BB)	12.364917	53.145062
kyritz	stadt (BB)	12.396369	52.942534
neuruppin	stadt (BB)	12.806498	52.923365
rheinsberg	stadt (BB)	12.892207	53.099024
wittstock/dosse	stadt (BB)	12.485875	53.163299
wusterhausen/dosse	gemeinde (BB)	12.462	52.891156
herzberg (mark)	gemeinde (BB)	12.96994	52.902818
lindow (mark)	stadt (BB)	12.986769	52.970129
rüthnick	gemeinde (BB)	12.994752	52.881027
vielitzsee	gemeinde (BB)	13.014725	52.932593
breddin	gemeinde (BB)	12.22172	52.884617
dreetz	gemeinde (BB)	12.459731	52.802908
neustadt (dosse)	stadt (BB)	12.438658	52.857148
sieversdorf-hohenofen	gemeinde (BB)	12.396063	52.820337
stüdenitz-schönermark	gemeinde (BB)	12.279773	52.889374
zernitz-lohm	gemeinde (BB)	12.3167	52.860796
dabergotz	gemeinde (BB)	12.723063	52.902483
märkisch linden	gemeinde (BB)	12.708379	52.918014
storbeck-frankendorf	gemeinde (BB)	12.700449	53.012389
temnitzquell	gemeinde (BB)	12.645607	53.013421
temnitztal	gemeinde (BB)	12.629868	52.877321
walsleben	gemeinde (BB)	12.668225	52.938938
beelitz	stadt (BB)	12.977691	52.232322
bad belzig	stadt (BB)	12.586743	52.140642
groß kreutz (havel)	gemeinde (BB)	12.776671	52.403684
kleinmachnow	gemeinde (BB)	13.22825	52.410025
kloster lehnin	gemeinde (BB)	12.745314	52.319273
michendorf	gemeinde (BB)	13.028498	52.309633
nuthetal	gemeinde (BB)	13.104062	52.349935
schwielowsee	gemeinde (BB)	12.929695	52.311064
seddiner see	gemeinde (BB)	12.990337	52.288384
stahnsdorf	gemeinde (BB)	13.216273	52.391689
teltow	stadt (BB)	13.268496	52.400559
treuenbrietzen	stadt (BB)	12.870622	52.094645
werder (havel)	stadt (BB)	12.934139	52.376456
wiesenburg/mark	gemeinde (BB)	12.454639	52.114356
beetzsee	gemeinde (BB)	12.537066	52.461693
beetzseeheide	gemeinde (BB)	12.629564	52.494945
havelsee	stadt (BB)	12.455492	52.495639
päwesin	gemeinde (BB)	12.714854	52.511131
roskow	gemeinde (BB)	12.715223	52.472329
borkheide	gemeinde (BB)	12.857467	52.225651
borkwalde	gemeinde (BB)	12.835251	52.253011
brück	stadt (BB)	12.762275	52.196813
golzow	gemeinde (BB)	12.605916	52.278452
linthe	gemeinde (BB)	12.785999	52.154896
planebruch	gemeinde (BB)	12.659013	52.259962
mühlenfließ	gemeinde (BB)	12.844257	52.145867
niemegk	stadt (BB)	12.688242	52.076873
planetal	gemeinde (BB)	12.669596	52.10196
rabenstein/fläming	gemeinde (BB)	12.624722	52.054311
bensdorf	gemeinde (BB)	12.343381	52.420493
rosenau	gemeinde (BB)	12.320434	52.325115
wusterwitz	gemeinde (BB)	12.383866	52.369046
buckautal	gemeinde (BB)	12.327259	52.222278
görzke	gemeinde (BB)	12.374401	52.172173
gräben	gemeinde (BB)	12.427084	52.233327
wenzlow	gemeinde (BB)	12.445311	52.30047
wollin	gemeinde (BB)	12.46892	52.281348
ziesar	stadt (BB)	12.289639	52.266957
groß pankow (prignitz)	gemeinde (BB)	12.055363	53.118372
gumtow	gemeinde (BB)	12.250211	52.978437
karstädt	gemeinde (BB)	11.745992	53.156602
perleberg	stadt (BB)	11.864297	53.076035
plattenburg	gemeinde (BB)	12.02873	52.957032
pritzwalk	stadt (BB)	12.17456	53.149444
wittenberge	stadt (BB)	11.751411	52.993574
bad wilsnack	stadt (BB)	11.948256	52.954958
breese	gemeinde (BB)	11.791215	53.00232
legde/quitzöbel	gemeinde (BB)	11.984255	52.892056
rühstädt	gemeinde (BB)	11.870346	52.91894
weisen	gemeinde (BB)	11.786137	53.021498
cumlosen	gemeinde (BB)	11.657758	53.031317
lanz	gemeinde (BB)	11.601957	53.074161
lenzen (elbe)	stadt (BB)	11.474781	53.090913
lenzerwische	gemeinde (BB)	11.359147	53.066744
gerdshagen	gemeinde (BB)	12.198549	53.244381
halenbeck-rohlsdorf	gemeinde (BB)	12.31074	53.247396
kümmernitztal	gemeinde (BB)	12.1553	53.224187
marienfließ	gemeinde (BB)	12.141508	53.318158
meyenburg	stadt (BB)	12.241387	53.31502
berge	gemeinde (BB)	11.873277	53.239045
gülitz-reetz	gemeinde (BB)	11.967389	53.200474
pirow	gemeinde (BB)	11.900884	53.218136
putlitz	stadt (BB)	12.043185	53.249052
triglitz	gemeinde (BB)	12.101667	53.210928
drebkau	stadt (BB)	14.217333	51.657264
forst (lausitz)	stadt (BB)	14.644601	51.744632
guben	stadt (BB)	14.712014	51.954129
kolkwitz	gemeinde (BB)	14.244736	51.74988
neuhausen/spree	gemeinde (BB)	14.414071	51.68088
schenkendöbern	gemeinde (BB)	14.635866	51.957956
spremberg	stadt (BB)	14.379761	51.571789
welzow	stadt (BB)	14.171628	51.581019
briesen	gemeinde (BB)	14.244488	51.814903
burg (spreewald)	gemeinde (BB)	14.148064	51.834284
dissen-striesow	gemeinde (BB)	14.293614	51.825943
guhrow	gemeinde (BB)	14.227923	51.817596
schmogrow-fehrow	gemeinde (BB)	14.211950999999999	51.850577
werben	gemeinde (BB)	14.185192	51.812236
döbern	stadt (BB)	14.597678	51.614654
felixsee	gemeinde (BB)	14.570858	51.601115
groß schacksdorf-simmersdorf	gemeinde (BB)	14.633589	51.688001
jämlitz-klein düben	gemeinde (BB)	14.661683	51.56729
neiße-malxetal	gemeinde (BB)	14.59935	51.638124
tschernitz	gemeinde (BB)	14.614958	51.576022
wiesengrund	gemeinde (BB)	14.536405	51.675179
drachhausen	gemeinde (BB)	14.323575	51.890673
drehnow	gemeinde (BB)	14.358076	51.866479
heinersbrück	gemeinde (BB)	14.507622	51.817153
jänschwalde	gemeinde (BB)	14.498912	51.861753
peitz	stadt (BB)	14.411595	51.858547
tauer	gemeinde (BB)	14.455995	51.896992
teichland	gemeinde (BB)	14.403796	51.823951
turnow-preilack	gemeinde (BB)	14.38664	51.871553
am mellensee	gemeinde (BB)	13.405535	52.156432
baruth/mark	stadt (BB)	13.504113	52.049327
blankenfelde-mahlow	gemeinde (BB)	13.411951	52.335583
großbeeren	gemeinde (BB)	13.307172	52.353582
jüterbog	stadt (BB)	13.081594	51.99201
luckenwalde	stadt (BB)	13.173009	52.089253
ludwigsfelde	stadt (BB)	13.262008	52.30004
niedergörsdorf	gemeinde (BB)	12.984582	51.978909
nuthe-urstromtal	gemeinde (BB)	13.16802	52.128067
rangsdorf	gemeinde (BB)	13.418153	52.291187
trebbin	stadt (BB)	13.212539	52.21445
zossen	stadt (BB)	13.449172	52.21624
dahme/mark	stadt (BB)	13.428214	51.869415
dahmetal	gemeinde (BB)	13.486724	51.904238
ihlow	gemeinde (BB)	13.338552	51.866956
niederer fläming	gemeinde (BB)	13.193884	51.930042
angermünde	stadt (BB)	14.003142	53.017304
boitzenburger land	gemeinde (BB)	13.607102	53.264349
lychen	stadt (BB)	13.315316	53.210926
nordwestuckermark	gemeinde (BB)	13.707767	53.331298
prenzlau	stadt (BB)	13.861671	53.315519
templin	stadt (BB)	13.499106	53.120644
uckerland	gemeinde (BB)	13.804721	53.450803
pinnow	gemeinde (BB)	14.085547	53.061525
schwedt/oder	stadt (BB)	14.287861	53.055494
brüssow	stadt (BB)	14.126496	53.39961
carmzow-wallmow	gemeinde (BB)	14.085626	53.342885
göritz	gemeinde (BB)	13.913651	53.407652
schenkenberg	gemeinde (BB)	13.947967	53.363791
schönfeld	gemeinde (BB)	13.985899	53.414757
casekow	gemeinde (BB)	14.208554	53.211419
gartz (oder)	stadt (BB)	14.388886	53.2087
hohenselchow-groß pinnow	gemeinde (BB)	14.279904	53.204435
mescherin	gemeinde (BB)	14.430128	53.247318
tantow	gemeinde (BB)	14.352565	53.271276
flieth-stegelitz	gemeinde (BB)	13.849704	53.127904
gerswalde	gemeinde (BB)	13.747927	53.170698
milmersdorf	gemeinde (BB)	13.641293	53.111703
mittenwalde	gemeinde (BB)	13.662595	53.184579
temmen-ringenwalde	gemeinde (BB)	13.714647	53.05712
gramzow	gemeinde (BB)	14.004588	53.21073
grünow	gemeinde (BB)	13.94663	53.315663
oberuckersee	gemeinde (BB)	13.840199	53.217306
randowtal	gemeinde (BB)	14.101115	53.29826
uckerfelde	gemeinde (BB)	13.983346	53.237783
zichow	gemeinde (BB)	14.038335	53.190169
rostock	stadt (MV)	12.135993	54.088548
schwerin	stadt (MV)	11.414434	53.628545
dargun	stadt (MV)	12.853692	53.898212
demmin	stadt (MV)	13.038196	53.905543
feldberger seenlandschaft	gemeinde (MV)	13.439741	53.335556
neubrandenburg	stadt (MV)	13.25996	53.557345
neustrelitz	stadt (MV)	13.062278	53.363118
waren (müritz)	stadt (MV)	12.686242	53.513209
beggerow	gemeinde (MV)	13.053886	53.828397
borrentin	gemeinde (MV)	12.967709	53.808779
hohenbollentin	gemeinde (MV)	13.020607	53.788771
hohenmocker	gemeinde (MV)	13.177869	53.820859
kentzlin	gemeinde (MV)	12.971224	53.754769
kletzin	gemeinde (MV)	13.156878	53.923868
lindenberg	gemeinde (MV)	13.021662	53.763769
meesiger	gemeinde (MV)	12.915312	53.81161
nossendorf	gemeinde (MV)	12.956329	53.961796
sarow	gemeinde (MV)	13.102113	53.794622
schönfeld	gemeinde (MV)	12.95714	53.852495
siedenbrünzow	gemeinde (MV)	13.146757	53.897383
sommersdorf	gemeinde (MV)	12.891696	53.793658
utzedel	gemeinde (MV)	13.117717	53.856604
verchen	gemeinde (MV)	12.907737	53.850361
warrenzin	gemeinde (MV)	12.946442	53.903335
datzetal	gemeinde (MV)	13.492971	53.679046
friedland	stadt (MV)	13.553318	53.670639
galenbeck	gemeinde (MV)	13.705727	53.621041
basedow	gemeinde (MV)	12.68118	53.696842
faulenrost	gemeinde (MV)	12.78668	53.638189
gielow	gemeinde (MV)	12.74792	53.696542
kummerow	gemeinde (MV)	12.831469	53.768639
malchin	stadt (MV)	12.762134	53.739434
neukalen	stadt (MV)	12.790764	53.822436
alt schwerin	gemeinde (MV)	12.351571	53.512197
fünfseen	gemeinde (MV)	12.392639	53.389037
göhren-lebbin	gemeinde (MV)	12.512716	53.477876
malchow	stadt (MV)	12.423356	53.475132
nossentiner hütte	gemeinde (MV)	12.424283	53.535058
silz	gemeinde (MV)	12.440245000000001	53.519356
walow	gemeinde (MV)	12.466377	53.4234
zislow	gemeinde (MV)	12.31134	53.431649
mirow	stadt (MV)	12.815475	53.274554
priepert	gemeinde (MV)	13.036122	53.219063
wesenberg	stadt (MV)	12.970368	53.281414
wustrow	gemeinde (MV)	12.9698	53.225785
blankensee	gemeinde (MV)	13.264528	53.407049
blumenholz	gemeinde (MV)	13.122289	53.414065
carpin	gemeinde (MV)	13.24319	53.356299
godendorf	gemeinde (MV)	13.15505	53.2573
grünow	gemeinde (MV)	13.312545	53.344108
hohenzieritz	gemeinde (MV)	13.09924	53.444498
klein vielen	gemeinde (MV)	13.03222	53.452909
kratzeburg	gemeinde (MV)	12.94392	53.429184
möllenbeck	gemeinde (MV)	13.34296	53.390227
userin	gemeinde (MV)	12.982267	53.340265
wokuhl-dabelow	gemeinde (MV)	13.20154	53.285911
beseritz	gemeinde (MV)	13.459646	53.701932
blankenhof	gemeinde (MV)	13.131115	53.576937
brunn	gemeinde (MV)	13.372319	53.670242
neddemin	gemeinde (MV)	13.279592	53.651013
neuenkirchen	gemeinde (MV)	13.370182	53.597509
neverin	gemeinde (MV)	13.338452	53.619149
sponholz	gemeinde (MV)	13.365739	53.552413
staven	gemeinde (MV)	13.403461	53.627037
trollenhagen	gemeinde (MV)	13.290378	53.605947
woggersin	gemeinde (MV)	13.230296	53.608107
wulkenzin	gemeinde (MV)	13.168469	53.5456
zirzow	gemeinde (MV)	13.194674	53.582274
ankershagen	gemeinde (MV)	12.95775	53.484206
möllenhagen	gemeinde (MV)	12.924593	53.522883
penzlin	stadt (MV)	13.087659	53.505303
kuckssee	gemeinde (MV)	13.130169	53.520499
altenhof	gemeinde (MV)	12.357289	53.355473
bollewick	gemeinde (MV)	12.579987	53.359038
buchholz	gemeinde (MV)	12.641406	53.277217
bütow	gemeinde (MV)	12.483362	53.346298
fincken	gemeinde (MV)	12.438218000000001	53.353063
gotthun	gemeinde (MV)	12.589858	53.415402
groß kelle	gemeinde (MV)	12.544226	53.405769
kieve	gemeinde (MV)	12.595884	53.274411
lärz	gemeinde (MV)	12.740067	53.294415
leizen	gemeinde (MV)	12.475782	53.367842
melz	gemeinde (MV)	12.617186	53.301012
priborn	gemeinde (MV)	12.660879	53.304071
rechlin	gemeinde (MV)	12.723413	53.332276
röbel/müritz	stadt (MV)	12.605909	53.376237
schwarz	gemeinde (MV)	12.785804	53.225157
sietow	gemeinde (MV)	12.557348	53.446312
stuer	gemeinde (MV)	12.337188	53.378838
eldetal	gemeinde (MV)	12.518873	53.290162
südmüritz	gemeinde (MV)	12.66452	53.378734
grabowhöfe	gemeinde (MV)	12.594231	53.569758
groß plasten	gemeinde (MV)	12.853673	53.544471
hohen wangelin	gemeinde (MV)	12.426222	53.611121
jabel	gemeinde (MV)	12.543819	53.537352
kargow	gemeinde (MV)	12.780172	53.51158
klink	gemeinde (MV)	12.62184	53.479306
klocksin	gemeinde (MV)	12.541194	53.637074
moltzow	gemeinde (MV)	12.57638	53.630529
torgelow am see	gemeinde (MV)	12.77337	53.557544
vollrathsruhe	gemeinde (MV)	12.487204	53.643157
peenehagen	gemeinde (MV)	12.784025	53.578836
schloen-dratow	gemeinde (MV)	12.788142	53.533755
burg stargard	stadt (MV)	13.310132	53.495316
cölpin	gemeinde (MV)	13.436026	53.519109
groß nemerow	gemeinde (MV)	13.224305	53.47317
holldorf	gemeinde (MV)	13.272109	53.465463
lindetal	gemeinde (MV)	13.443551	53.485573
pragsdorf	gemeinde (MV)	13.39698	53.539052
bredenfelde	gemeinde (MV)	12.955089	53.600889
briggow	gemeinde (MV)	12.986438	53.620765
grammentin	gemeinde (MV)	12.897725	53.757057
gülzow	gemeinde (MV)	12.853157	53.693802
ivenack	gemeinde (MV)	12.969859	53.710632
jürgenstorf	gemeinde (MV)	12.905849	53.661019
kittendorf	gemeinde (MV)	12.903021	53.623358
knorrendorf	gemeinde (MV)	13.067439	53.631781
mölln	gemeinde (MV)	13.084726	53.590153
ritzerow	gemeinde (MV)	12.964903	53.660487
rosenow	gemeinde (MV)	13.036318	53.627786
stavenhagen	stadt (MV)	12.906674	53.697064
zettemin	gemeinde (MV)	12.828055	53.649428
altenhagen	gemeinde (MV)	13.104795	53.761062
altentreptow	stadt (MV)	13.250181	53.692774
bartow	gemeinde (MV)	13.345022	53.816358
breesen	gemeinde (MV)	13.163388	53.629945
burow	gemeinde (MV)	13.273035	53.772725
gnevkow	gemeinde (MV)	13.168446	53.789515
golchen	gemeinde (MV)	13.278779	53.791143
grapzow	gemeinde (MV)	13.292323	53.713538
grischow	gemeinde (MV)	13.33863	53.697674
groß teetzleben	gemeinde (MV)	13.227867	53.647201
gültz	gemeinde (MV)	13.185195	53.750087
kriesow	gemeinde (MV)	13.050701	53.733707
pripsleben	gemeinde (MV)	13.182499	53.716405
röckwitz	gemeinde (MV)	13.09941	53.708118
siedenbollentin	gemeinde (MV)	13.379735	53.732882
tützpatz	gemeinde (MV)	13.145769	53.72329
werder	gemeinde (MV)	13.357057	53.71616
wildberg	gemeinde (MV)	13.121768	53.652363
wolde	gemeinde (MV)	13.078258	53.678311
groß miltzow	gemeinde (MV)	13.594998	53.535637
kublank	gemeinde (MV)	13.50457	53.554577
neetzka	gemeinde (MV)	13.506004	53.529242000000004
schönbeck	gemeinde (MV)	13.571824	53.57953
schönhausen	gemeinde (MV)	13.700496	53.552733
voigtsdorf	gemeinde (MV)	13.647699	53.559186
woldegk	stadt (MV)	13.58319	53.459087
bad doberan	stadt (MV)	11.89935	54.106684
dummerstorf	gemeinde (MV)	12.22688	54.017444
graal-müritz	gemeinde (MV)	12.23808	54.250884
güstrow	stadt (MV)	12.175691	53.794458
kröpelin	stadt (MV)	11.796062	54.071022
kühlungsborn	stadt (MV)	11.751251	54.141683
neubukow	stadt (MV)	11.673184	54.032344
sanitz	gemeinde (MV)	12.375429	54.077526
satow	gemeinde (MV)	11.894345	53.988631
teterow	stadt (MV)	12.575889	53.773591
admannshagen-bargeshagen	gemeinde (MV)	11.984106	54.111554
bartenshagen-parkentin	gemeinde (MV)	11.978504	54.078304
börgerende-rethwisch	gemeinde (MV)	11.93857	54.138999
hohenfelde	gemeinde (MV)	11.909261	54.0779
nienhagen	gemeinde (MV)	11.952838	54.160638
reddelich	gemeinde (MV)	11.84936	54.089474
retschow	gemeinde (MV)	11.875228	54.045973
steffenshagen	gemeinde (MV)	11.82306	54.104818
wittenbeck	gemeinde (MV)	11.788644	54.124463
baumgarten	gemeinde (MV)	11.878243	53.812379
bernitt	gemeinde (MV)	11.890659	53.9023
bützow	stadt (MV)	11.984565	53.847738
dreetz	gemeinde (MV)	11.968113	53.785755
jürgenshagen	gemeinde (MV)	11.89606	53.95359
klein belitz	gemeinde (MV)	11.965675	53.937799
penzin	gemeinde (MV)	11.926667	53.913779
rühn	gemeinde (MV)	11.938898	53.820803
steinhagen	gemeinde (MV)	11.926991	53.842626
tarnow	gemeinde (MV)	12.017723	53.778729
warnow	gemeinde (MV)	11.881828	53.784846
zepelin	gemeinde (MV)	12.046056	53.834796
broderstorf	gemeinde (MV)	12.258335	54.081385
poppendorf	gemeinde (MV)	12.288015	54.131233
roggentin	gemeinde (MV)	12.203945	54.072364
thulendorf	gemeinde (MV)	12.301936	54.094992
altkalen	gemeinde (MV)	12.738972	53.898718
behren-lübchin	gemeinde (MV)	12.664874	54.02899
finkenthal	gemeinde (MV)	12.779332	53.939614
gnoien	stadt (MV)	12.710326	53.968941
walkendorf	gemeinde (MV)	12.551583	53.952946
glasewitz	gemeinde (MV)	12.283503	53.820216
groß schwiesow	gemeinde (MV)	12.0958	53.845417
gülzow-prüzen	gemeinde (MV)	12.067109	53.820011
gutow	gemeinde (MV)	12.134785	53.758901
klein upahl	gemeinde (MV)	12.061861	53.715301
kuhs	gemeinde (MV)	12.232175	53.859139
lohmen	gemeinde (MV)	12.094615	53.682653
lüssow	gemeinde (MV)	12.143124	53.838762
mistorf	gemeinde (MV)	12.144715	53.88245
mühl rosin	gemeinde (MV)	12.207027	53.760638
plaaz	gemeinde (MV)	12.345611	53.842881
reimershagen	gemeinde (MV)	12.177135	53.671619
sarmstorf	gemeinde (MV)	12.218139	53.842857
zehna	gemeinde (MV)	12.137274	53.717302
dobbin-linstow	gemeinde (MV)	12.333192	53.616837
hoppenrade	gemeinde (MV)	12.273269	53.727797
krakow am see	stadt (MV)	12.267699	53.652452
kuchelmiß	gemeinde (MV)	12.361912	53.680909
lalendorf	gemeinde (MV)	12.387537	53.757069
dolgen am see	gemeinde (MV)	12.214155	53.947182
hohen sprenz	gemeinde (MV)	12.195504	53.912664
laage	stadt (MV)	12.346162	53.927441
wardow	gemeinde (MV)	12.410105	53.928103
alt sührkow	gemeinde (MV)	12.650883	53.802405
dahmen	gemeinde (MV)	12.582493	53.66043
dalkendorf	gemeinde (MV)	12.501499	53.813826
groß roge	gemeinde (MV)	12.498591	53.779929
groß wokern	gemeinde (MV)	12.492998	53.748243
groß wüstenfelde	gemeinde (MV)	12.549267	53.874202
hohen demzin	gemeinde (MV)	12.542909	53.720072
jördenstorf	gemeinde (MV)	12.613701	53.877142
lelkendorf	gemeinde (MV)	12.730638	53.842673
prebberede	gemeinde (MV)	12.488542	53.90974
schorssow	gemeinde (MV)	12.566081	53.683274
schwasdorf	gemeinde (MV)	12.626908	53.894
sukow-levitzow	gemeinde (MV)	12.610398	53.857642
thürkow	gemeinde (MV)	12.566884	53.82384
warnkenhagen	gemeinde (MV)	12.453578	53.840613
alt bukow	gemeinde (MV)	11.60964	53.997533
am salzhaff	gemeinde (MV)	11.621001	54.039444
bastorf	gemeinde (MV)	11.697671	54.125959
biendorf	gemeinde (MV)	11.700348	54.074807
carinerland	gemeinde (MV)	11.708623	54.012406
rerik	stadt (MV)	11.613548	54.105655
bentwisch	gemeinde (MV)	12.203506	54.113684
blankenhagen	gemeinde (MV)	12.340619	54.170657
gelbensande	gemeinde (MV)	12.302493	54.202135
mönchhagen	gemeinde (MV)	12.226247	54.147623
rövershagen	gemeinde (MV)	12.241374	54.173634
benitz	gemeinde (MV)	12.104643	53.976706
bröbberow	gemeinde (MV)	12.05248	53.964527
kassow	gemeinde (MV)	12.073504	53.878433
rukieten	gemeinde (MV)	12.154996	53.89908
schwaan	stadt (MV)	12.107479	53.93977
vorbeck	gemeinde (MV)	12.070311	53.907882
wiendorf	gemeinde (MV)	12.151213	53.94856
cammin	gemeinde (MV)	12.357532	53.98997
gnewitz	gemeinde (MV)	12.513091	54.077747
grammow	gemeinde (MV)	12.629521	54.047375
nustrow	gemeinde (MV)	12.596573	54.015663
selpin	gemeinde (MV)	12.495558	53.991342
stubbendorf	gemeinde (MV)	12.522358	54.087539
tessin	stadt (MV)	12.463737	54.028715
thelkow	gemeinde (MV)	12.559617	54.039334
zarnewanz	gemeinde (MV)	12.496269	54.05699
elmenhorst/lichtenhagen	gemeinde (MV)	12.013959	54.155465
kritzmow	gemeinde (MV)	12.0523	54.05311
lambrechtshagen	gemeinde (MV)	12.015425	54.102241
papendorf	gemeinde (MV)	12.130157	54.03598
pölchow	gemeinde (MV)	12.094378	54.009645
stäbelow	gemeinde (MV)	12.020973	54.040371
ziesendorf	gemeinde (MV)	12.038635	53.993843
binz	gemeinde (MV)	13.605285	54.401814
grimmen	stadt (MV)	13.043192	54.113133
marlow	stadt (MV)	12.570959	54.154202
putbus	stadt (MV)	13.47642	54.35431
sassnitz	stadt (MV)	13.634476	54.51304
stralsund	stadt (MV)	13.089973	54.313975
süderholz	gemeinde (MV)	13.119186	54.056054
zingst	gemeinde (MV)	12.68304	54.435409
altenpleen	gemeinde (MV)	12.956614	54.354376
groß mohrdorf	gemeinde (MV)	12.948373	54.389128
klausdorf	gemeinde (MV)	13.015028	54.40473
kramerhof	gemeinde (MV)	13.054042	54.3537
preetz	gemeinde (MV)	12.989225	54.350148
prohn	gemeinde (MV)	13.024217	54.374317
barth	stadt (MV)	12.72658	54.36871
divitz-spoldershagen	gemeinde (MV)	12.695114	54.332951
fuhlendorf	gemeinde (MV)	12.601123	54.359903
karnin	gemeinde (MV)	12.792493	54.305423
kenz-küstrow	gemeinde (MV)	12.734802	54.326153
löbnitz	gemeinde (MV)	12.719334	54.295391
lüdershagen	gemeinde (MV)	12.608704	54.30414
pruchten	gemeinde (MV)	12.674234	54.377452
saal	gemeinde (MV)	12.495445	54.310418
trinwillershagen	gemeinde (MV)	12.627245	54.249239
bergen auf rügen	stadt (MV)	13.430633	54.417301
buschvitz	gemeinde (MV)	13.473218	54.429257
garz/rügen	stadt (MV)	13.352371	54.316745
gustow	gemeinde (MV)	13.212968	54.3021
lietzow	gemeinde (MV)	13.506907	54.484472
parchtitz	gemeinde (MV)	13.398463	54.439132
patzig	gemeinde (MV)	13.395633	54.466052
poseritz	gemeinde (MV)	13.27603	54.297135
ralswiek	gemeinde (MV)	13.446593	54.473774
rappin	gemeinde (MV)	13.385488	54.508575
sehlen	gemeinde (MV)	13.38785	54.379793
ahrenshoop	gemeinde (MV)	12.418624	54.379565
born a.darß	gemeinde (MV)	12.527162	54.383318
dierhagen	gemeinde (MV)	12.358544	54.292846
prerow	gemeinde (MV)	12.567539	54.447148
wieck a.darß	gemeinde (MV)	12.571865	54.410101
wustrow	gemeinde (MV)	12.396974	54.345362
franzburg	stadt (MV)	12.877572	54.186968
glewitz	gemeinde (MV)	12.931712	54.019865
gremersdorf-buchholz	gemeinde (MV)	12.870873	54.109446
millienhagen-oebelitz	gemeinde (MV)	12.820081	54.206478
papenhagen	gemeinde (MV)	12.98195	54.146231
richtenberg	stadt (MV)	12.889018	54.200643
splietsdorf	gemeinde (MV)	12.930708	54.12351
velgast	gemeinde (MV)	12.809087	54.273462
weitenhagen	gemeinde (MV)	12.787663	54.212063
wendisch baggendorf	gemeinde (MV)	12.943523	54.074132
elmenhorst	gemeinde (MV)	13.064277	54.217602
sundhagen	gemeinde (MV)	13.251468	54.213985
wittenhagen	gemeinde (MV)	13.070064	54.183826
baabe	gemeinde (MV)	13.702333	54.359106
göhren	gemeinde (MV)	13.740906	54.341565
lancken-granitz	gemeinde (MV)	13.632229	54.367323
sellin	gemeinde (MV)	13.692482	54.378093
zirkow	gemeinde (MV)	13.539106	54.388252
mönchgut	gemeinde (MV)	13.704918	54.330057
groß kordshagen	gemeinde (MV)	12.840146	54.331634
jakobsdorf	gemeinde (MV)	12.933137	54.233454
lüssow	gemeinde (MV)	13.033698	54.282169
niepars	gemeinde (MV)	12.923481	54.313711
pantelitz	gemeinde (MV)	12.968953	54.301425
steinhagen	gemeinde (MV)	12.989713	54.226558
wendorf	gemeinde (MV)	13.07226	54.250386
zarrendorf	gemeinde (MV)	13.097941	54.237099
altenkirchen	gemeinde (MV)	13.341959	54.635674
breege	gemeinde (MV)	13.366538	54.616185
dranske	gemeinde (MV)	13.230991	54.629914
glowe	gemeinde (MV)	13.471503	54.56972
lohme	gemeinde (MV)	13.610953	54.582863
putgarten	gemeinde (MV)	13.417407	54.672905
sagard	gemeinde (MV)	13.555143	54.524875
wiek	gemeinde (MV)	13.290399	54.621252
bad sülze	stadt (MV)	12.65907	54.109956
